date,SMA
2018-03-21 11:29,92.7293
2018-03-21 11:30,92.7328
2018-03-21 11:31,92.7398
2018-03-21 11:32,92.7475
2018-03-21 11:33,92.7577
2018-03-21 11:34,92.7674
2018-03-21 11:35,92.7772
2018-03-21 11:36,92.7798
2018-03-21 11:37,92.7853
2018-03-21 11:38,92.7903
2018-03-21 11:39,92.7938
2018-03-21 11:40,92.8025
2018-03-21 11:41,92.8098
2018-03-21 11:42,92.8146
2018-03-21 11:43,92.8191
2018-03-21 11:44,92.8254
2018-03-21 11:45,92.8294
2018-03-21 11:46,92.8336
2018-03-21 11:47,92.8361
2018-03-21 11:48,92.8377
2018-03-21 11:49,92.8412
2018-03-21 11:50,92.8457
2018-03-21 11:51,92.8487
2018-03-21 11:52,92.8554
2018-03-21 11:53,92.8653
2018-03-21 11:54,92.8775
2018-03-21 11:55,92.8905
2018-03-21 11:56,92.9098
2018-03-21 11:57,92.9233
2018-03-21 11:58,92.9345
2018-03-21 11:59,92.9435
2018-03-21 12:00,92.9498
2018-03-21 12:01,92.956
2018-03-21 12:02,92.9638
2018-03-21 12:03,92.9713
2018-03-21 12:04,92.977
2018-03-21 12:05,92.984
2018-03-21 12:06,92.989
2018-03-21 12:07,92.997
2018-03-21 12:08,93.0075
2018-03-21 12:09,93.019
2018-03-21 12:10,93.0288
2018-03-21 12:11,93.0377
2018-03-21 12:12,93.038
2018-03-21 12:13,93.0335
2018-03-21 12:14,93.0275
2018-03-21 12:15,93.0183
2018-03-21 12:16,93.0078
2018-03-21 12:17,93.0008
2018-03-21 12:18,92.9955
2018-03-21 12:19,92.9923
2018-03-21 12:20,92.9908
2018-03-21 12:21,92.9932
2018-03-21 12:22,92.993
2018-03-21 12:23,92.9925
2018-03-21 12:24,92.9942
2018-03-21 12:25,92.9972
2018-03-21 12:26,93.002
2018-03-21 12:27,93.0062
2018-03-21 12:28,93.011
2018-03-21 12:29,93.0123
2018-03-21 12:30,93.0148
2018-03-21 12:31,93.0172
2018-03-21 12:32,93.0229
2018-03-21 12:33,93.0312
2018-03-21 12:34,93.0392
2018-03-21 12:35,93.0492
2018-03-21 12:36,93.0572
2018-03-21 12:37,93.0637
2018-03-21 12:38,93.0707
2018-03-21 12:39,93.0768
2018-03-21 12:40,93.0813
2018-03-21 12:41,93.0838
2018-03-21 12:42,93.0878
2018-03-21 12:43,93.0923
2018-03-21 12:44,93.0956
2018-03-21 12:45,93.0976
2018-03-21 12:46,93.0986
2018-03-21 12:47,93.0971
2018-03-21 12:48,93.0941
2018-03-21 12:49,93.0922
2018-03-21 12:50,93.09
2018-03-21 12:51,93.0909
2018-03-21 12:52,93.0934
2018-03-21 12:53,93.0961
2018-03-21 12:54,93.0979
2018-03-21 12:55,93.1001
2018-03-21 12:56,93.1036
2018-03-21 12:57,93.1071
2018-03-21 12:58,93.1106
2018-03-21 12:59,93.1147
2018-03-21 13:00,93.1195
2018-03-21 13:01,93.1253
2018-03-21 13:02,93.1305
2018-03-21 13:03,93.1358
2018-03-21 13:04,93.1413
2018-03-21 13:05,93.1475
2018-03-21 13:06,93.1533
2018-03-21 13:07,93.1605
2018-03-21 13:08,93.168
2018-03-21 13:09,93.1743
2018-03-21 13:10,93.18
2018-03-21 13:11,93.1835
2018-03-21 13:12,93.1855
2018-03-21 13:13,93.1875
2018-03-21 13:14,93.1893
2018-03-21 13:15,93.1905
2018-03-21 13:16,93.1928
2018-03-21 13:17,93.1958
2018-03-21 13:18,93.1973
2018-03-21 13:19,93.1991
2018-03-21 13:20,93.2011
2018-03-21 13:21,93.2048
2018-03-21 13:22,93.2076
2018-03-21 13:23,93.2111
2018-03-21 13:24,93.2137
2018-03-21 13:25,93.2164
2018-03-21 13:26,93.2229
2018-03-21 13:27,93.2317
2018-03-21 13:28,93.2402
2018-03-21 13:29,93.2494
2018-03-21 13:30,93.2594
2018-03-21 13:31,93.2677
2018-03-21 13:32,93.2759
2018-03-21 13:33,93.2829
2018-03-21 13:34,93.2907
2018-03-21 13:35,93.2982
2018-03-21 13:36,93.3044
2018-03-21 13:37,93.3119
2018-03-21 13:38,93.3219
2018-03-21 13:39,93.3291
2018-03-21 13:40,93.3344
2018-03-21 13:41,93.3374
2018-03-21 13:42,93.3414
2018-03-21 13:43,93.3453
2018-03-21 13:44,93.3505
2018-03-21 13:45,93.3542
2018-03-21 13:46,93.3595
2018-03-21 13:47,93.3632
2018-03-21 13:48,93.3672
2018-03-21 13:49,93.3717
2018-03-21 13:50,93.3762
2018-03-21 13:51,93.3805
2018-03-21 13:52,93.3845
2018-03-21 13:53,93.388
2018-03-21 13:54,93.3932
2018-03-21 13:55,93.3977
2018-03-21 13:56,93.402
2018-03-21 13:57,93.4035
2018-03-21 13:58,93.4037
2018-03-21 13:59,93.4032
2018-03-21 14:00,93.4037
2018-03-21 14:01,93.4212
2018-03-21 14:02,93.4447
2018-03-21 14:03,93.456
2018-03-21 14:04,93.455
2018-03-21 14:05,93.4642
2018-03-21 14:06,93.4717
2018-03-21 14:07,93.4787
2018-03-21 14:08,93.4942
2018-03-21 14:09,93.5082
2018-03-21 14:10,93.5237
2018-03-21 14:11,93.5375
2018-03-21 14:12,93.5575
2018-03-21 14:13,93.577
2018-03-21 14:14,93.5915
2018-03-21 14:15,93.6065
2018-03-21 14:16,93.6217
2018-03-21 14:17,93.65
2018-03-21 14:18,93.6727
2018-03-21 14:19,93.701
2018-03-21 14:20,93.7245
2018-03-21 14:21,93.7285
2018-03-21 14:22,93.722
2018-03-21 14:23,93.722
2018-03-21 14:24,93.7355
2018-03-21 14:25,93.7338
2018-03-21 14:26,93.7261
2018-03-21 14:27,93.7186
2018-03-21 14:28,93.6976
2018-03-21 14:29,93.6751
2018-03-21 14:30,93.6561
2018-03-21 14:31,93.6326
2018-03-21 14:32,93.6041
2018-03-21 14:33,93.5711
2018-03-21 14:34,93.5458
2018-03-21 14:35,93.5193
2018-03-21 14:36,93.4823
2018-03-21 14:37,93.4311
2018-03-21 14:38,93.3868
2018-03-21 14:39,93.34
2018-03-21 14:40,93.2905
2018-03-21 14:41,93.245
2018-03-21 14:42,93.2
2018-03-21 14:43,93.157
2018-03-21 14:44,93.1165
2018-03-21 14:45,93.0868
2018-03-21 14:46,93.0583
2018-03-21 14:47,93.0273
2018-03-21 14:48,93.0003
2018-03-21 14:49,92.9674
2018-03-21 14:50,92.9249
2018-03-21 14:51,92.8834
2018-03-21 14:52,92.8329
2018-03-21 14:53,92.7944
2018-03-21 14:54,92.7561
2018-03-21 14:55,92.7186
2018-03-21 14:56,92.6914
2018-03-21 14:57,92.6669
2018-03-21 14:58,92.6446
2018-03-21 14:59,92.6161
2018-03-21 15:00,92.6016
2018-03-21 15:01,92.5946
2018-03-21 15:02,92.5926
2018-03-21 15:03,92.5876
2018-03-21 15:04,92.5839
2018-03-21 15:05,92.5739
2018-03-21 15:06,92.5658
2018-03-21 15:07,92.5548
2018-03-21 15:08,92.5486
2018-03-21 15:09,92.5535
2018-03-21 15:10,92.568
2018-03-21 15:11,92.584
2018-03-21 15:12,92.612
2018-03-21 15:13,92.6355
2018-03-21 15:14,92.659
2018-03-21 15:15,92.6925
2018-03-21 15:16,92.7238
2018-03-21 15:17,92.7573
2018-03-21 15:18,92.7835
2018-03-21 15:19,92.8165
2018-03-21 15:20,92.846
2018-03-21 15:21,92.868
2018-03-21 15:22,92.886
2018-03-21 15:23,92.913
2018-03-21 15:24,92.9298
2018-03-21 15:25,92.9488
2018-03-21 15:26,92.9636
2018-03-21 15:27,92.9826
2018-03-21 15:28,93.0009
2018-03-21 15:29,93.0149
2018-03-21 15:30,93.0189
2018-03-21 15:31,93.0224
2018-03-21 15:32,93.0231
2018-03-21 15:33,93.0249
2018-03-21 15:34,93.0249
2018-03-21 15:35,93.0154
2018-03-21 15:36,93.0101
2018-03-21 15:37,93.0056
2018-03-21 15:38,93.0074
2018-03-21 15:39,93.0094
2018-03-21 15:40,93.0039
2018-03-21 15:41,92.9979
2018-03-21 15:42,92.9924
2018-03-21 15:43,92.9839
2018-03-21 15:44,92.9759
2018-03-21 15:45,92.9664
2018-03-21 15:46,92.9648
2018-03-21 15:47,92.9678
2018-03-21 15:48,92.9673
2018-03-21 15:49,92.9653
2018-03-21 15:50,92.9608
2018-03-21 15:51,92.9603
2018-03-21 15:52,92.9525
2018-03-21 15:53,92.9393
2018-03-21 15:54,92.921
2018-03-21 15:55,92.904
2018-03-21 15:56,92.8838
2018-03-21 15:57,92.8573
2018-03-21 15:58,92.8257
2018-03-21 15:59,92.7967
2018-03-21 16:00,92.7697
2018-03-22 09:30,92.6727
2018-03-22 09:31,92.561
2018-03-22 09:32,92.4505
2018-03-22 09:33,92.3452
2018-03-22 09:34,92.2497
2018-03-22 09:35,92.1467
2018-03-22 09:36,92.0482
2018-03-22 09:37,91.9577
2018-03-22 09:38,91.8797
2018-03-22 09:39,91.8092
2018-03-22 09:40,91.7354
2018-03-22 09:41,91.6749
2018-03-22 09:42,91.6149
2018-03-22 09:43,91.5517
2018-03-22 09:44,91.4857
2018-03-22 09:45,91.4289
2018-03-22 09:46,91.3754
2018-03-22 09:47,91.3279
2018-03-22 09:48,91.2709
2018-03-22 09:49,91.2252
2018-03-22 09:50,91.2464
2018-03-22 09:51,91.2837
2018-03-22 09:52,91.3169
2018-03-22 09:53,91.3458
2018-03-22 09:54,91.3668
2018-03-22 09:55,91.3848
2018-03-22 09:56,91.4038
2018-03-22 09:57,91.4128
2018-03-22 09:58,91.4073
2018-03-22 09:59,91.4016
2018-03-22 10:00,91.3996
2018-03-22 10:01,91.3866
2018-03-22 10:02,91.3756
2018-03-22 10:03,91.3726
2018-03-22 10:04,91.377
2018-03-22 10:05,91.3728
2018-03-22 10:06,91.3653
2018-03-22 10:07,91.35
2018-03-22 10:08,91.3493
2018-03-22 10:09,91.3435
2018-03-22 10:10,91.3398
2018-03-22 10:11,91.3353
2018-03-22 10:12,91.335
2018-03-22 10:13,91.342
2018-03-22 10:14,91.3505
2018-03-22 10:15,91.3725
2018-03-22 10:16,91.3828
2018-03-22 10:17,91.3963
2018-03-22 10:18,91.4138
2018-03-22 10:19,91.4324
2018-03-22 10:20,91.4477
2018-03-22 10:21,91.4649
2018-03-22 10:22,91.4834
2018-03-22 10:23,91.4994
2018-03-22 10:24,91.5124
2018-03-22 10:25,91.5243
2018-03-22 10:26,91.5423
2018-03-22 10:27,91.564
2018-03-22 10:28,91.5698
2018-03-22 10:29,91.5743
2018-03-22 10:30,91.5763
2018-03-22 10:31,91.5763
2018-03-22 10:32,91.5733
2018-03-22 10:33,91.5653
2018-03-22 10:34,91.552
2018-03-22 10:35,91.5338
2018-03-22 10:36,91.5185
2018-03-22 10:37,91.4918
2018-03-22 10:38,91.4678
2018-03-22 10:39,91.4463
2018-03-22 10:40,91.433
2018-03-22 10:41,91.4178
2018-03-22 10:42,91.4013
2018-03-22 10:43,91.3813
2018-03-22 10:44,91.3548
2018-03-22 10:45,91.3295
2018-03-22 10:46,91.2985
2018-03-22 10:47,91.2655
2018-03-22 10:48,91.2395
2018-03-22 10:49,91.216
2018-03-22 10:50,91.189
2018-03-22 10:51,91.1685
2018-03-22 10:52,91.1477
2018-03-22 10:53,91.1252
2018-03-22 10:54,91.104
2018-03-22 10:55,91.0877
2018-03-22 10:56,91.0652
2018-03-22 10:57,91.05
2018-03-22 10:58,91.0292
2018-03-22 10:59,91.008
2018-03-22 11:00,90.9812
2018-03-22 11:01,90.9557
2018-03-22 11:02,90.9325
2018-03-22 11:03,90.9077
2018-03-22 11:04,90.8897
2018-03-22 11:05,90.8707
2018-03-22 11:06,90.8527
2018-03-22 11:07,90.837
2018-03-22 11:08,90.824
2018-03-22 11:09,90.809
2018-03-22 11:10,90.801
2018-03-22 11:11,90.7935
2018-03-22 11:12,90.7822
2018-03-22 11:13,90.7755
2018-03-22 11:14,90.7685
2018-03-22 11:15,90.7555
2018-03-22 11:16,90.7485
2018-03-22 11:17,90.744
2018-03-22 11:18,90.7485
2018-03-22 11:19,90.7472
2018-03-22 11:20,90.7502
2018-03-22 11:21,90.7532
2018-03-22 11:22,90.7507
2018-03-22 11:23,90.7382
2018-03-22 11:24,90.7282
2018-03-22 11:25,90.7215
2018-03-22 11:26,90.7165
2018-03-22 11:27,90.7097
2018-03-22 11:28,90.6957
2018-03-22 11:29,90.6765
2018-03-22 11:30,90.6577
2018-03-22 11:31,90.6362
2018-03-22 11:32,90.6142
2018-03-22 11:33,90.5865
2018-03-22 11:34,90.5645
2018-03-22 11:35,90.5415
2018-03-22 11:36,90.5175
2018-03-22 11:37,90.4935
2018-03-22 11:38,90.4645
2018-03-22 11:39,90.435
2018-03-22 11:40,90.4045
2018-03-22 11:41,90.3735
2018-03-22 11:42,90.3462
2018-03-22 11:43,90.331
2018-03-22 11:44,90.314
2018-03-22 11:45,90.298
2018-03-22 11:46,90.2795
2018-03-22 11:47,90.269
2018-03-22 11:48,90.2625
2018-03-22 11:49,90.2612
2018-03-22 11:50,90.2554
2018-03-22 11:51,90.2504
2018-03-22 11:52,90.2514
2018-03-22 11:53,90.2629
2018-03-22 11:54,90.2714
2018-03-22 11:55,90.2831
2018-03-22 11:56,90.2956
2018-03-22 11:57,90.3096
2018-03-22 11:58,90.3219
2018-03-22 11:59,90.3339
2018-03-22 12:00,90.3424
2018-03-22 12:01,90.3504
2018-03-22 12:02,90.3624
2018-03-22 12:03,90.3714
2018-03-22 12:04,90.3814
2018-03-22 12:05,90.3966
2018-03-22 12:06,90.4126
2018-03-22 12:07,90.4256
2018-03-22 12:08,90.4361
2018-03-22 12:09,90.4424
2018-03-22 12:10,90.45
2018-03-22 12:11,90.4625
2018-03-22 12:12,90.472
2018-03-22 12:13,90.471
2018-03-22 12:14,90.466
2018-03-22 12:15,90.4582
2018-03-22 12:16,90.448
2018-03-22 12:17,90.4543
2018-03-22 12:18,90.467
2018-03-22 12:19,90.4855
2018-03-22 12:20,90.4992
2018-03-22 12:21,90.5232
2018-03-22 12:22,90.5482
2018-03-22 12:23,90.574
2018-03-22 12:24,90.592
2018-03-22 12:25,90.6035
2018-03-22 12:26,90.6235
2018-03-22 12:27,90.642
2018-03-22 12:28,90.661
2018-03-22 12:29,90.6885
2018-03-22 12:30,90.7145
2018-03-22 12:31,90.737
2018-03-22 12:32,90.7582
2018-03-22 12:33,90.7822
2018-03-22 12:34,90.815
2018-03-22 12:35,90.8495
2018-03-22 12:36,90.8898
2018-03-22 12:37,90.9158
2018-03-22 12:38,90.9338
2018-03-22 12:39,90.9463
2018-03-22 12:40,90.9645
2018-03-22 12:41,90.9753
2018-03-22 12:42,90.981
2018-03-22 12:43,90.9893
2018-03-22 12:44,90.9995
2018-03-22 12:45,91.0095
2018-03-22 12:46,91.0098
2018-03-22 12:47,91.0153
2018-03-22 12:48,91.0253
2018-03-22 12:49,91.0255
2018-03-22 12:50,91.0308
2018-03-22 12:51,91.0388
2018-03-22 12:52,91.054
2018-03-22 12:53,91.0678
2018-03-22 12:54,91.0705
2018-03-22 12:55,91.0745
2018-03-22 12:56,91.079
2018-03-22 12:57,91.0712
2018-03-22 12:58,91.0667
2018-03-22 12:59,91.0638
2018-03-22 13:00,91.0623
2018-03-22 13:01,91.054
2018-03-22 13:02,91.043
2018-03-22 13:03,91.033
2018-03-22 13:04,91.0209
2018-03-22 13:05,91.0109
2018-03-22 13:06,91.0037
2018-03-22 13:07,90.9907
2018-03-22 13:08,90.9742
2018-03-22 13:09,90.9642
2018-03-22 13:10,90.9524
2018-03-22 13:11,90.9344
2018-03-22 13:12,90.9114
2018-03-22 13:13,90.8907
2018-03-22 13:14,90.8837
2018-03-22 13:15,90.8799
2018-03-22 13:16,90.8757
2018-03-22 13:17,90.8732
2018-03-22 13:18,90.8709
2018-03-22 13:19,90.8679
2018-03-22 13:20,90.8617
2018-03-22 13:21,90.8607
2018-03-22 13:22,90.8697
2018-03-22 13:23,90.8877
2018-03-22 13:24,90.906
2018-03-22 13:25,90.9253
2018-03-22 13:26,90.9438
2018-03-22 13:27,90.9623
2018-03-22 13:28,90.9845
2018-03-22 13:29,91.005
2018-03-22 13:30,91.0255
2018-03-22 13:31,91.0505
2018-03-22 13:32,91.075
2018-03-22 13:33,91.095
2018-03-22 13:34,91.1063
2018-03-22 13:35,91.118
2018-03-22 13:36,91.1318
2018-03-22 13:37,91.1523
2018-03-22 13:38,91.171
2018-03-22 13:39,91.1902
2018-03-22 13:40,91.2115
2018-03-22 13:41,91.233
2018-03-22 13:42,91.2482
2018-03-22 13:43,91.2537
2018-03-22 13:44,91.2632
2018-03-22 13:45,91.2695
2018-03-22 13:46,91.2795
2018-03-22 13:47,91.2835
2018-03-22 13:48,91.2862
2018-03-22 13:49,91.2837
2018-03-22 13:50,91.2802
2018-03-22 13:51,91.2732
2018-03-22 13:52,91.2697
2018-03-22 13:53,91.2727
2018-03-22 13:54,91.276
2018-03-22 13:55,91.272
2018-03-22 13:56,91.2592
2018-03-22 13:57,91.2512
2018-03-22 13:58,91.244
2018-03-22 13:59,91.2352
2018-03-22 14:00,91.2278
2018-03-22 14:01,91.2203
2018-03-22 14:02,91.2173
2018-03-22 14:03,91.2103
2018-03-22 14:04,91.2038
2018-03-22 14:05,91.1963
2018-03-22 14:06,91.183
2018-03-22 14:07,91.172
2018-03-22 14:08,91.159
2018-03-22 14:09,91.1518
2018-03-22 14:10,91.1431
2018-03-22 14:11,91.1311
2018-03-22 14:12,91.1201
2018-03-22 14:13,91.1073
2018-03-22 14:14,91.0963
2018-03-22 14:15,91.0878
2018-03-22 14:16,91.0861
2018-03-22 14:17,91.0756
2018-03-22 14:18,91.0678
2018-03-22 14:19,91.0623
2018-03-22 14:20,91.0548
2018-03-22 14:21,91.0458
2018-03-22 14:22,91.0328
2018-03-22 14:23,91.0223
2018-03-22 14:24,91.0076
2018-03-22 14:25,90.9931
2018-03-22 14:26,90.9828
2018-03-22 14:27,90.9678
2018-03-22 14:28,90.9583
2018-03-22 14:29,90.943
2018-03-22 14:30,90.9283
2018-03-22 14:31,90.917
2018-03-22 14:32,90.906
2018-03-22 14:33,90.8978
2018-03-22 14:34,90.8894
2018-03-22 14:35,90.8764
2018-03-22 14:36,90.8584
2018-03-22 14:37,90.8504
2018-03-22 14:38,90.8437
2018-03-22 14:39,90.8387
2018-03-22 14:40,90.8334
2018-03-22 14:41,90.8304
2018-03-22 14:42,90.8285
2018-03-22 14:43,90.8264
2018-03-22 14:44,90.8252
2018-03-22 14:45,90.8282
2018-03-22 14:46,90.8297
2018-03-22 14:47,90.8401
2018-03-22 14:48,90.8501
2018-03-22 14:49,90.8681
2018-03-22 14:50,90.8826
2018-03-22 14:51,90.8948
2018-03-22 14:52,90.9021
2018-03-22 14:53,90.9046
2018-03-22 14:54,90.9066
2018-03-22 14:55,90.9054
2018-03-22 14:56,90.906
2018-03-22 14:57,90.8977
2018-03-22 14:58,90.8877
2018-03-22 14:59,90.8742
2018-03-22 15:00,90.862
2018-03-22 15:01,90.8527
2018-03-22 15:02,90.8392
2018-03-22 15:03,90.8392
2018-03-22 15:04,90.8405
2018-03-22 15:05,90.8342
2018-03-22 15:06,90.8277
2018-03-22 15:07,90.8123
2018-03-22 15:08,90.7959
2018-03-22 15:09,90.7714
2018-03-22 15:10,90.7514
2018-03-22 15:11,90.7343
2018-03-22 15:12,90.7231
2018-03-22 15:13,90.7101
2018-03-22 15:14,90.6974
2018-03-22 15:15,90.6856
2018-03-22 15:16,90.671
2018-03-22 15:17,90.6593
2018-03-22 15:18,90.6473
2018-03-22 15:19,90.6312
2018-03-22 15:20,90.62
2018-03-22 15:21,90.606
2018-03-22 15:22,90.5963
2018-03-22 15:23,90.5758
2018-03-22 15:24,90.565
2018-03-22 15:25,90.5508
2018-03-22 15:26,90.5374
2018-03-22 15:27,90.5254
2018-03-22 15:28,90.5091
2018-03-22 15:29,90.4979
2018-03-22 15:30,90.4884
2018-03-22 15:31,90.4766
2018-03-22 15:32,90.4546
2018-03-22 15:33,90.4414
2018-03-22 15:34,90.4274
2018-03-22 15:35,90.4189
2018-03-22 15:36,90.4086
2018-03-22 15:37,90.3974
2018-03-22 15:38,90.3859
2018-03-22 15:39,90.3809
2018-03-22 15:40,90.3661
2018-03-22 15:41,90.3494
2018-03-22 15:42,90.3326
2018-03-22 15:43,90.3221
2018-03-22 15:44,90.2948
2018-03-22 15:45,90.2785
2018-03-22 15:46,90.2544
2018-03-22 15:47,90.2301
2018-03-22 15:48,90.2149
2018-03-22 15:49,90.1962
2018-03-22 15:50,90.1782
2018-03-22 15:51,90.1657
2018-03-22 15:52,90.1632
2018-03-22 15:53,90.1568
2018-03-22 15:54,90.1385
2018-03-22 15:55,90.1208
2018-03-22 15:56,90.104
2018-03-22 15:57,90.0848
2018-03-22 15:58,90.0723
2018-03-22 15:59,90.0528
2018-03-22 16:00,90.0353
2018-03-23 09:30,90.0033
2018-03-23 09:31,89.9773
2018-03-23 09:32,89.9478
2018-03-23 09:33,89.9341
2018-03-23 09:34,89.9299
2018-03-23 09:35,89.9414
2018-03-23 09:36,89.9566
2018-03-23 09:37,89.9711
2018-03-23 09:38,89.9901
2018-03-23 09:39,90.0036
2018-03-23 09:40,90.0076
2018-03-23 09:41,89.9996
2018-03-23 09:42,89.9945
2018-03-23 09:43,90.0035
2018-03-23 09:44,90.0067
2018-03-23 09:45,90.0072
2018-03-23 09:46,90.0137
2018-03-23 09:47,90.0062
2018-03-23 09:48,90.0077
2018-03-23 09:49,90.0085
2018-03-23 09:50,90.0345
2018-03-23 09:51,90.0528
2018-03-23 09:52,90.0718
2018-03-23 09:53,90.0838
2018-03-23 09:54,90.0863
2018-03-23 09:55,90.0823
2018-03-23 09:56,90.0828
2018-03-23 09:57,90.0818
2018-03-23 09:58,90.0728
2018-03-23 09:59,90.0633
2018-03-23 10:00,90.0585
2018-03-23 10:01,90.062
2018-03-23 10:02,90.0703
2018-03-23 10:03,90.0673
2018-03-23 10:04,90.0658
2018-03-23 10:05,90.0718
2018-03-23 10:06,90.0668
2018-03-23 10:07,90.0638
2018-03-23 10:08,90.061
2018-03-23 10:09,90.0652
2018-03-23 10:10,90.0585
2018-03-23 10:11,90.0568
2018-03-23 10:12,90.047
2018-03-23 10:13,90.0345
2018-03-23 10:14,90.0165
2018-03-23 10:15,89.995
2018-03-23 10:16,89.978
2018-03-23 10:17,89.9505
2018-03-23 10:18,89.931
2018-03-23 10:19,89.9065
2018-03-23 10:20,89.8815
2018-03-23 10:21,89.856
2018-03-23 10:22,89.8215
2018-03-23 10:23,89.8043
2018-03-23 10:24,89.7888
2018-03-23 10:25,89.767
2018-03-23 10:26,89.7615
2018-03-23 10:27,89.7575
2018-03-23 10:28,89.7573
2018-03-23 10:29,89.7528
2018-03-23 10:30,89.753
2018-03-23 10:31,89.7455
2018-03-23 10:32,89.7438
2018-03-23 10:33,89.7485
2018-03-23 10:34,89.749
2018-03-23 10:35,89.754
2018-03-23 10:36,89.7527
2018-03-23 10:37,89.7597
2018-03-23 10:38,89.7632
2018-03-23 10:39,89.7752
2018-03-23 10:40,89.7868
2018-03-23 10:41,89.8095
2018-03-23 10:42,89.8332
2018-03-23 10:43,89.8472
2018-03-23 10:44,89.858
2018-03-23 10:45,89.879
2018-03-23 10:46,89.8967
2018-03-23 10:47,89.919
2018-03-23 10:48,89.929
2018-03-23 10:49,89.9397
2018-03-23 10:50,89.9475
2018-03-23 10:51,89.9507
2018-03-23 10:52,89.9607
2018-03-23 10:53,89.9735
2018-03-23 10:54,89.9902
2018-03-23 10:55,90.0062
2018-03-23 10:56,90.0222
2018-03-23 10:57,90.0352
2018-03-23 10:58,90.0482
2018-03-23 10:59,90.0692
2018-03-23 11:00,90.0932
2018-03-23 11:01,90.107
2018-03-23 11:02,90.1168
2018-03-23 11:03,90.1265
2018-03-23 11:04,90.1388
2018-03-23 11:05,90.15
2018-03-23 11:06,90.1545
2018-03-23 11:07,90.1543
2018-03-23 11:08,90.162
2018-03-23 11:09,90.1698
2018-03-23 11:10,90.176
2018-03-23 11:11,90.1868
2018-03-23 11:12,90.1935
2018-03-23 11:13,90.1865
2018-03-23 11:14,90.1817
2018-03-23 11:15,90.1817
2018-03-23 11:16,90.1839
2018-03-23 11:17,90.1804
2018-03-23 11:18,90.1782
2018-03-23 11:19,90.1707
2018-03-23 11:20,90.1657
2018-03-23 11:21,90.1587
2018-03-23 11:22,90.1497
2018-03-23 11:23,90.143
2018-03-23 11:24,90.1355
2018-03-23 11:25,90.1255
2018-03-23 11:26,90.121
2018-03-23 11:27,90.117
2018-03-23 11:28,90.117
2018-03-23 11:29,90.1082
2018-03-23 11:30,90.1015
2018-03-23 11:31,90.094
2018-03-23 11:32,90.0845
2018-03-23 11:33,90.0778
2018-03-23 11:34,90.0703
2018-03-23 11:35,90.0581
2018-03-23 11:36,90.0421
2018-03-23 11:37,90.0316
2018-03-23 11:38,90.0205
2018-03-23 11:39,89.9975
2018-03-23 11:40,89.9655
2018-03-23 11:41,89.937
2018-03-23 11:42,89.91
2018-03-23 11:43,89.8735
2018-03-23 11:44,89.8365
2018-03-23 11:45,89.7985
2018-03-23 11:46,89.7563
2018-03-23 11:47,89.7216
2018-03-23 11:48,89.6748
2018-03-23 11:49,89.6376
2018-03-23 11:50,89.5968
2018-03-23 11:51,89.5568
2018-03-23 11:52,89.5118
2018-03-23 11:53,89.4703
2018-03-23 11:54,89.4373
2018-03-23 11:55,89.4003
2018-03-23 11:56,89.3613
2018-03-23 11:57,89.3258
2018-03-23 11:58,89.2865
2018-03-23 11:59,89.2595
2018-03-23 12:00,89.23
2018-03-23 12:01,89.207
2018-03-23 12:02,89.1955
2018-03-23 12:03,89.1915
2018-03-23 12:04,89.188
2018-03-23 12:05,89.184
2018-03-23 12:06,89.178
2018-03-23 12:07,89.1632
2018-03-23 12:08,89.165
2018-03-23 12:09,89.169
2018-03-23 12:10,89.1755
2018-03-23 12:11,89.1805
2018-03-23 12:12,89.1888
2018-03-23 12:13,89.1905
2018-03-23 12:14,89.1865
2018-03-23 12:15,89.1918
2018-03-23 12:16,89.2013
2018-03-23 12:17,89.2031
2018-03-23 12:18,89.2016
2018-03-23 12:19,89.1991
2018-03-23 12:20,89.2038
2018-03-23 12:21,89.2071
2018-03-23 12:22,89.2021
2018-03-23 12:23,89.1986
2018-03-23 12:24,89.2041
2018-03-23 12:25,89.2126
2018-03-23 12:26,89.2296
2018-03-23 12:27,89.2516
2018-03-23 12:28,89.2623
2018-03-23 12:29,89.273
2018-03-23 12:30,89.2845
2018-03-23 12:31,89.2965
2018-03-23 12:32,89.308
2018-03-23 12:33,89.3285
2018-03-23 12:34,89.341
2018-03-23 12:35,89.3465
2018-03-23 12:36,89.346
2018-03-23 12:37,89.3499
2018-03-23 12:38,89.3612
2018-03-23 12:39,89.3677
2018-03-23 12:40,89.3749
2018-03-23 12:41,89.3746
2018-03-23 12:42,89.3726
2018-03-23 12:43,89.3713
2018-03-23 12:44,89.3643
2018-03-23 12:45,89.3508
2018-03-23 12:46,89.3358
2018-03-23 12:47,89.3233
2018-03-23 12:48,89.3096
2018-03-23 12:49,89.2963
2018-03-23 12:50,89.2818
2018-03-23 12:51,89.2733
2018-03-23 12:52,89.2601
2018-03-23 12:53,89.2481
2018-03-23 12:54,89.2401
2018-03-23 12:55,89.2313
2018-03-23 12:56,89.2254
2018-03-23 12:57,89.219
2018-03-23 12:58,89.2102
2018-03-23 12:59,89.2062
2018-03-23 13:00,89.204
2018-03-23 13:01,89.2006
2018-03-23 13:02,89.1996
2018-03-23 13:03,89.2068
2018-03-23 13:04,89.2174
2018-03-23 13:05,89.2326
2018-03-23 13:06,89.2476
2018-03-23 13:07,89.2566
2018-03-23 13:08,89.2699
2018-03-23 13:09,89.2809
